country,datadate,ew_return,vw_return,period
AUT,2021-12-31,-0.0247852876339046,-0.0185037766532858,Crisis
AUT,2022-01-31,-0.0246769172364233,-0.1079155424929043,Recovery
AUT,2022-02-28,-0.05997363273445,-0.0460758062464667,Recovery
AUT,2022-03-31,-0.0409616235106005,-0.0506233003776076,Recovery
AUT,2022-04-30,-0.029046165896325,-0.0459395825150988,Recovery
AUT,2022-05-31,-0.0403112632943466,-0.0305198830434097,Recovery
AUT,2022-06-30,-0.05516669342512,-0.0534673064088347,Recovery
AUT,2022-07-31,-0.0249433509765643,-0.0866814160267281,Recovery
AUT,2022-08-31,-0.045215139166802,-0.0398576661225515,Recovery
AUT,2022-09-30,-0.0391082624735401,-0.0307239313021273,Recovery
AUT,2022-10-31,-0.0301500265378322,-0.0039020902533492,Recovery
AUT,2022-11-30,-0.0170023532020208,0.0003583114578352,Recovery
AUT,2022-12-31,-0.0367669155312243,-0.0372608198437259,Recovery
AUT,2023-01-31,-0.0064907686796176,-0.0079794503609702,Recovery
AUT,2023-02-28,-0.0319208243395094,-0.0526085492554141,Recovery
AUT,2023-03-31,-0.0575481961122006,-0.0420920336219599,Recovery
AUT,2023-04-30,-0.009198871043647,-0.0207775197085974,Recovery
AUT,2023-05-31,-0.0545242537648111,-0.0271010106970847,Recovery
AUT,2023-06-30,-0.0326040153415471,-0.0504643271422378,Recovery
AUT,2023-07-31,-0.039309572986051,-0.024035443869544,Recovery
AUT,2023-08-31,-0.0360281369280964,-0.0596421811075307,Recovery
AUT,2023-09-30,-0.0340472714955161,-0.0065154890621694,Recovery
AUT,2023-10-31,-0.0372677994142902,-0.0622371017709883,Recovery
AUT,2023-11-30,-0.0260638425164215,-0.0260595028372694,Recovery
AUT,2023-12-31,-0.0102207880168557,-0.115590256205604,Recovery
AUT,2024-01-31,-0.0412913607970114,-0.1581518854916926,Recovery
AUT,2024-02-29,-0.0539181193781216,-0.0700742558874885,Recovery
AUT,2024-03-31,-0.0623748075068458,-0.1095384774758755,Recovery
AUT,2024-04-30,-0.0449083035349692,-0.0759463836810484,Recovery
AUT,2024-05-31,-0.0420652539878777,-0.0669613044374289,Recovery
AUT,2024-06-30,-0.0486561235786094,-0.0904950179248267,Recovery
AUT,2024-07-31,-0.0516004920642314,-0.0846147187425948,Recovery
AUT,2024-08-31,-0.0516391986675175,-0.0842635036815678,Recovery
AUT,2024-09-30,-0.0523476210438828,-0.2017531136678292,Recovery
AUT,2024-10-31,-0.0706937108166792,-0.1127530028938339,Recovery
AUT,2024-11-30,-0.0517923606888782,-0.26920434011551,Recovery
AUT,2024-12-31,-0.0685065326541765,-0.1643224919584751,Recovery
BRA,2020-04-30,0.127177919835752,0.193010369919219,Crisis
BRA,2020-05-31,-0.0200350916699507,-0.0039808089374432,Crisis
BRA,2020-06-30,0.3578100609018851,0.1640869928096707,Crisis
BRA,2020-07-31,-0.0289676960572021,-0.009326320108554,Crisis
BRA,2020-08-31,0.0702777042959996,0.1160741705286412,Crisis
BRA,2020-09-30,-0.0373173266573922,-0.0374642478911604,Crisis
BRA,2020-10-31,0.0125000020439189,-0.0244805760131771,Crisis
BRA,2020-11-30,0.1776308599743429,0.1382892042449576,Crisis
BRA,2020-12-31,-0.0595459961597342,-0.0859254777931941,Crisis
BRA,2021-01-31,-0.0475237380259488,-0.0316310071518375,Crisis
BRA,2021-02-28,-0.0542530332406201,-0.0756115915237979,Crisis
BRA,2021-03-31,-0.0118252143221079,0.0023818222252759,Crisis
BRA,2021-04-30,0.0195057927834231,-0.0004359301072278,Crisis
BRA,2021-05-31,-0.0119663630322817,0.042921274051736,Crisis
BRA,2021-06-30,-0.0084921775019881,-0.0135919299587111,Crisis
BRA,2021-07-31,-0.0629516055999296,-0.0650610762102782,Crisis
BRA,2021-08-31,-0.0630997933623301,-0.0467467384136038,Crisis
BRA,2021-09-30,-0.0699055428281479,-0.0686548815037536,Crisis
BRA,2021-10-31,-0.1014844260311832,-0.0896666702812295,Crisis
BRA,2021-11-30,-0.0657041458832503,-0.0386844918131128,Crisis
BRA,2021-12-31,-0.0253277016124269,-0.020094238174796,Crisis
BRA,2022-01-31,-0.0231136918082713,0.0198235246961637,Recovery
BRA,2022-02-28,-0.0631209665819582,-0.0159795542809165,Recovery
BRA,2022-03-31,0.001198919197118,0.0832439842424852,Recovery
BRA,2022-04-30,-0.0801083216994384,-0.0697321846558493,Recovery
BRA,2022-05-31,-0.0600759565258717,-0.0177275527516183,Recovery
BRA,2022-06-30,-0.1212217537218085,-0.0605478622145906,Recovery
BRA,2022-07-31,0.0010443057447979,0.0119636635447529,Recovery
BRA,2022-08-31,0.0230378294922962,0.0363032087504137,Recovery
BRA,2022-09-30,-0.0504130106179425,-0.0019839026055361,Recovery
BRA,2022-10-31,-0.0268916670285838,-0.0741908048997534,Recovery
BRA,2022-11-30,-0.0991643875441856,-0.0625546155984057,Recovery
BRA,2022-12-31,-0.0627371676188336,0.0077281501128068,Recovery
BRA,2023-01-31,-0.0097228294811564,0.0091330679986503,Recovery
BRA,2023-02-28,-0.0806105253044448,-0.0382748226889253,Recovery
BRA,2023-03-31,-0.0603632681441311,-0.0433445510267083,Recovery
BRA,2023-04-30,-0.0273882819467129,-0.0991847015769105,Recovery
BRA,2023-05-31,0.0363957560003959,0.0471031880384896,Recovery
BRA,2023-06-30,0.0466389481691166,0.0731944007535232,Recovery
BRA,2023-07-31,-0.012285792300479,0.0209029378400112,Recovery
BRA,2023-08-31,-0.0737764939323044,-0.0955475187264393,Recovery
BRA,2023-09-30,-0.0410604162151308,0.034101277888759,Recovery
BRA,2023-10-31,-0.0849914724504982,-0.0862431650789817,Recovery
BRA,2023-11-30,0.0292974984436601,0.0702371555764444,Recovery
BRA,2023-12-31,-0.0004224086512756,0.0247957733531913,Recovery
BRA,2024-01-31,-0.0825631078892074,-0.0725946667914264,Recovery
BRA,2024-02-29,-0.0234974874702329,0.000253565030713,Recovery
BRA,2024-03-31,-0.0302471347057359,-0.0181247540629491,Recovery
BRA,2024-04-30,-0.0700644389754251,-0.0609888738729984,Recovery
BRA,2024-05-31,-0.0631180771478718,-0.0544017593704718,Recovery
BRA,2024-06-30,-0.0492640749458579,-0.0089644260884283,Recovery
BRA,2024-07-31,-0.026840774435245,0.003953773216565,Recovery
BRA,2024-08-31,-0.0144821452171561,0.0349940822378991,Recovery
BRA,2024-09-30,-0.062339952765729,-0.0463144836447221,Recovery
BRA,2024-10-31,-0.0436679398857035,-0.048417017734449,Recovery
BRA,2024-11-30,-0.0705667300501224,-0.0646745270417794,Recovery
BRA,2024-12-31,-0.0828377614521313,-0.0495360046710926,Recovery
BRB,2021-01-31,-0.4700653594771241,-0.1371786388403974,Crisis
BRB,2021-02-28,-0.4208455047062642,-0.0335338117660919,Crisis
BRB,2021-03-31,-0.3094796008589112,-0.0358427442467335,Crisis
BRB,2021-04-30,0.005,0.0085177125719688,Crisis
BRB,2021-05-31,-0.49609375,-0.1470707057499713,Crisis
BRB,2021-06-30,-0.3442157264814333,0.1512617765177962,Crisis
BRB,2021-07-31,-0.4965384615384615,-0.1639477739179056,Crisis
BRB,2021-08-31,-0.0187499999999999,-0.0311090020049726,Crisis
BRB,2021-09-30,-0.4119987582138977,-0.0048247167668091,Crisis
BRB,2021-10-31,-0.3260683854626103,-0.0443111515241973,Crisis
BRB,2021-11-30,0.1105263157894737,0.1945254146941847,Crisis
BRB,2021-12-31,-0.301761396529458,0.1161405323186082,Crisis
BRB,2022-01-31,-0.5415370735297609,-0.1763423696470029,Recovery
BRB,2022-02-28,-0.4904175152749491,-0.0840216447882689,Recovery
BRB,2022-03-31,-0.4732227722772277,-0.0489540122671628,Recovery
BRB,2022-04-30,-0.1546371679522429,0.0742709742005156,Recovery
BRB,2022-05-31,-0.2725023342670402,-0.1743225623878508,Recovery
BRB,2022-06-30,-0.2823474178403756,0.0007894166698639,Recovery
BRB,2022-07-31,0.0322061191626409,0.0220657557729047,Recovery
BRB,2022-08-31,-0.1517754557963535,0.0119302191495097,Recovery
BRB,2022-09-30,-0.3430517025507574,-0.0268336344392235,Recovery
BRB,2022-10-31,-0.1098054889421796,-0.021082809905755,Recovery
BRB,2022-11-30,-0.3819182769726247,0.1422224232257256,Recovery
BRB,2022-12-31,-0.6401210069034308,-0.0321509235414173,Recovery
BRB,2023-01-31,-0.3205789896643555,-0.0828798568299404,Recovery
BRB,2023-02-28,-0.2978346248501218,0.0470163804295956,Recovery
BRB,2023-03-31,-0.3835245334440505,0.0856877302550971,Recovery
BRB,2023-04-30,-0.5540994709274684,-0.3190254282204925,Recovery
BRB,2023-05-31,-0.4124908977675578,0.1038082486256711,Recovery
BRB,2023-06-30,-0.483545632230459,-0.1434578113013809,Recovery
BRB,2023-07-31,-0.4590943834122004,-0.0449011769299583,Recovery
BRB,2023-08-31,-0.5008953228988072,-0.1255131675460348,Recovery
BRB,2023-09-30,-0.4260682809709249,0.0801200848253233,Recovery
BRB,2023-10-31,-0.5413287977345478,-0.2483512083387019,Recovery
BRB,2023-11-30,-0.1498724489795918,-0.0440284674327163,Recovery
BRB,2023-12-31,-0.0372005355969645,0.0033397189265371,Recovery
BRB,2024-01-31,-0.1247259802797523,-0.0085091450730049,Recovery
BRB,2024-02-29,-0.659797735267009,-0.0842061466384915,Recovery
BRB,2024-03-31,-0.4980179546566101,-0.1254693527071974,Recovery
BRB,2024-04-30,-0.35276138458331,-0.0976919026703661,Recovery
BRB,2024-05-31,-0.3068335782007728,0.0025239196301899,Recovery
BRB,2024-06-30,-0.3799829411764706,-0.1752607441856209,Recovery
BRB,2024-07-31,-0.2989733987835911,-0.0640146600206421,Recovery
BRB,2024-08-31,-0.4183940518356102,-0.081988348467652,Recovery
BRB,2024-09-30,-0.4214919604205319,-0.0823044004053644,Recovery
BRB,2024-10-31,-0.4210160474446189,-0.0822055296987907,Recovery
BRB,2024-11-30,-0.419306349527687,0.1283962741250854,Recovery
BRB,2024-12-31,-0.3909779391982781,-0.2038703849478822,Recovery
DEU,2020-03-31,-0.1691887258327414,-0.103267195843157,Crisis
DEU,2020-04-30,0.0160315558119455,0.0389038124506333,Crisis
DEU,2020-05-31,-0.082897975669768,-0.004978601885029,Crisis
DEU,2020-06-30,-0.0280646111929625,0.0024984851098737,Crisis
DEU,2020-07-31,-0.0015465899186141,-0.0039660772741179,Crisis
DEU,2020-08-31,0.0218310739176809,0.0289400941175977,Crisis
DEU,2020-09-30,-0.0388539135951927,-0.0332858088220956,Crisis
DEU,2020-10-31,-0.0503556315205303,-0.051274987241884,Crisis
DEU,2020-11-30,0.0270859667771324,-0.0075649207106141,Crisis
DEU,2020-12-31,-0.0313987618423086,-0.0744032614881798,Crisis
DEU,2021-01-31,0.0042099337990476,-0.2959233821876372,Crisis
DEU,2021-02-28,-0.0110582960525965,-0.0170406746080475,Crisis
DEU,2021-03-31,-0.0066554337106067,-0.3013380748607809,Crisis
DEU,2021-04-30,-0.0155571651097756,-0.3398063311279158,Crisis
DEU,2021-05-31,-0.0131757371600827,-0.2922533332912594,Crisis
DEU,2021-06-30,-0.0088796163571936,-0.2206113051940745,Crisis
DEU,2021-07-31,-0.0230354052081613,-0.1082572445142249,Crisis
DEU,2021-08-31,-0.0139424275720375,-0.1197185053762009,Crisis
DEU,2021-09-30,-0.0310688661901188,-0.1646809816268346,Crisis
DEU,2021-10-31,-0.0229648011056489,-0.1021669700012253,Crisis
DEU,2021-11-30,-0.0340446283257152,-0.1459917337421173,Crisis
DEU,2021-12-31,-0.023797026634115,-0.1287952708684691,Crisis
DEU,2022-01-31,-0.0365471853015887,-0.0930890100486672,Recovery
DEU,2022-02-28,-0.0362504927655815,-0.1161820959289703,Recovery
DEU,2022-03-31,-0.0222385540417275,-0.0985895443343608,Recovery
DEU,2022-04-30,-0.030146111001455,-0.3004273510044443,Recovery
DEU,2022-05-31,-0.0407921233710696,-0.1158926256332891,Recovery
DEU,2022-06-30,-0.0648883897082715,-0.1307478896109949,Recovery
DEU,2022-07-31,-0.0201942332474785,-0.1076945569047555,Recovery
DEU,2022-08-31,-0.0439171487254749,-0.1174073525998507,Recovery
DEU,2022-09-30,-0.0721789613477286,-0.12580400644675,Recovery
DEU,2022-10-31,-0.0067972840484429,-0.0750936103546809,Recovery
DEU,2022-11-30,-0.0085439045693571,-0.1415401474684824,Recovery
DEU,2022-12-31,-0.0412487041534626,-0.1660514941745526,Recovery
DEU,2023-01-31,-0.0008006771273649,-0.1530558597318023,Recovery
DEU,2023-02-28,-0.0320426383690435,-0.1466606102060841,Recovery
DEU,2023-03-31,-0.0467466389378974,-0.1998447096587206,Recovery
DEU,2023-04-30,-0.0335325334668351,-0.1991808871776048,Recovery
DEU,2023-05-31,-0.0422436687551166,-0.2183336881844167,Recovery
DEU,2023-06-30,-0.0350090546671689,-0.1629514644589692,Recovery
DEU,2023-07-31,-0.0373585854737975,-0.2122935687222829,Recovery
DEU,2023-08-31,-0.0526488686315796,-0.1726046865079422,Recovery
DEU,2023-09-30,-0.0442855816986897,-0.2119913218894498,Recovery
DEU,2023-10-31,-0.0646907301554132,-0.2266692822595324,Recovery
DEU,2023-11-30,-0.0257951723638634,-0.1580681768515825,Recovery
DEU,2023-12-31,-0.0266239837736904,-0.0946396802729524,Recovery
DEU,2024-01-31,-0.0447914746675643,-0.1620404323279531,Recovery
DEU,2024-02-29,-0.0514915856235968,-0.3752141153244031,Recovery
DEU,2024-03-31,-0.025650554018647,-0.1924321030443133,Recovery
DEU,2024-04-30,-0.0377789256127602,-0.1569941328180011,Recovery
DEU,2024-05-31,-0.0310680174759125,-0.1439302909213029,Recovery
DEU,2024-06-30,-0.0546247136038722,-0.1627708852343391,Recovery
DEU,2024-07-31,-0.0515948455626741,-0.2141671169138753,Recovery
DEU,2024-08-31,-0.0494869189545159,-0.1507252164745329,Recovery
DEU,2024-09-30,-0.0413730453832321,-0.1558247232995383,Recovery
DEU,2024-10-31,-0.0494860598267321,-0.1668319676297127,Recovery
DEU,2024-11-30,-0.0540178947893032,-0.1564080213268073,Recovery
DEU,2024-12-31,-0.0470838847239879,-0.1608264644954951,Recovery
FIN,2020-09-30,-0.0322290445906712,-0.0315444886828896,Crisis
FIN,2020-10-31,0.0115073861490474,0.0151022217148017,Crisis
FIN,2020-11-30,0.1134330505807365,0.0257559748967569,Crisis
FIN,2020-12-31,-0.0719645783558753,-0.1347085770873569,Crisis
FIN,2021-01-31,-0.0295925494704785,-0.1061565076342685,Crisis
FIN,2021-02-28,-0.0298367072962257,-0.0196409839763647,Crisis
FIN,2021-03-31,-0.0305294079130725,-0.0958382843941817,Crisis
FIN,2021-04-30,-0.0050562862784157,-0.1609063208773982,Crisis
FIN,2021-05-31,-0.0445458351133674,-0.1303949857789864,Crisis
FIN,2021-06-30,-0.0328131232928304,-0.1172436851300296,Crisis
FIN,2021-07-31,-0.0228732302959987,-0.104081098356542,Crisis
FIN,2021-08-31,-0.0429027583884952,-0.0391920178045684,Crisis
FIN,2021-09-30,-0.0679019973117268,-0.099489761352548,Crisis
FIN,2021-10-31,-0.0272962432950595,-0.1183426461809627,Crisis
FIN,2021-11-30,-0.0648590052112652,-0.1091707423516787,Crisis
FIN,2021-12-31,-0.025507942181264,-0.1128911837153267,Crisis
FIN,2022-01-31,-0.0505192047380528,-0.0954432208500104,Recovery
FIN,2022-02-28,-0.0750276565006774,-0.0713828879117986,Recovery
FIN,2022-03-31,-0.0380898139279536,-0.1205903798820107,Recovery
FIN,2022-04-30,-0.0655147828538069,-0.1673328775690293,Recovery
FIN,2022-05-31,-0.0490358250254665,-0.1359449089199912,Recovery
FIN,2022-06-30,-0.0706768019304678,-0.1726873299879147,Recovery
FIN,2022-07-31,-0.0254207797610857,-0.1482523702675927,Recovery
FIN,2022-08-31,-0.0711235307620437,-0.1904680118096495,Recovery
FIN,2022-09-30,-0.0794045427782087,-0.1385394871438677,Recovery
FIN,2022-10-31,-0.029604705316974,-0.1699767482465217,Recovery
FIN,2022-11-30,-0.0072918652274342,-0.1174885277382748,Recovery
FIN,2022-12-31,-0.0476192435993247,-0.1370981371944153,Recovery
FIN,2023-01-31,-0.0066349430053828,-0.1485389100977742,Recovery
FIN,2023-02-28,-0.0346246759814011,-0.1711794670434297,Recovery
FIN,2023-03-31,-0.0529171287561096,-0.1970331761452028,Recovery
FIN,2023-04-30,-0.0366046246664234,-0.1370316765397843,Recovery
FIN,2023-05-31,-0.0513870587735769,-0.1287952250465051,Recovery
FIN,2023-06-30,-0.0407744988310795,-0.1688570256236081,Recovery
FIN,2023-07-31,-0.0397345883715774,-0.1321456693906671,Recovery
FIN,2023-08-31,-0.0464770597531011,-0.1933517513203934,Recovery
FIN,2023-09-30,-0.0482035500138663,-0.1431498710801244,Recovery
FIN,2023-10-31,-0.0715183974635325,-0.1791669977169621,Recovery
FIN,2023-11-30,-0.0227989738815296,-0.1569650691899511,Recovery
FIN,2023-12-31,-0.030933145465398,-0.1346638599932879,Recovery
FIN,2024-01-31,-0.0212165966035963,-0.1579886030916706,Recovery
FIN,2024-02-29,-0.0580889354612885,-0.134695855741788,Recovery
FIN,2024-03-31,-0.0182976039575888,-0.1150946667441643,Recovery
FIN,2024-04-30,-0.0276692397388685,-0.0993991819635442,Recovery
FIN,2024-05-31,0.0019955046405068,0.0594634413012926,Recovery
FIN,2024-06-30,-0.0363559726075337,-0.1633404070696321,Recovery
FIN,2024-07-31,-0.0296537300907939,-0.1683948757368216,Recovery
FIN,2024-08-31,-0.0283327004561219,-0.1452352900263158,Recovery
FIN,2024-09-30,-0.0323810166309577,-0.1123280545180886,Recovery
FIN,2024-10-31,-0.0577475777714473,-0.2253737320630389,Recovery
FIN,2024-11-30,-0.0456504739522582,-0.1802250723246499,Recovery
FIN,2024-12-31,-0.0439521795600002,-0.2312262734215807,Recovery
FRA,2020-03-31,-0.0503103172681096,-0.0012367734966457,Crisis
FRA,2020-04-30,0.0736360067265241,0.0126748163107584,Crisis
FRA,2020-05-31,0.0198749895890104,0.0100779721403848,Crisis
FRA,2020-06-30,0.0481554491669621,0.0685698883863903,Crisis
FRA,2020-07-31,0.0008217344714351,0.0223151772031174,Crisis
FRA,2020-08-31,0.0055602633266109,0.0152695642087026,Crisis
FRA,2020-09-30,-0.0074888534573586,0.0280386399034107,Crisis
FRA,2020-10-31,-0.0137110575223464,0.0096875187070024,Crisis
FRA,2020-11-30,0.0991095307043464,0.0322068668503158,Crisis
FRA,2020-12-31,-0.0184079705325262,-0.0806723758794637,Crisis
FRA,2021-01-31,-0.0091758561267845,-0.0710977281148468,Crisis
FRA,2021-02-28,0.007610977750467,-0.0571247455641191,Crisis
FRA,2021-03-31,-0.000222068210169,-0.0708277195737447,Crisis
FRA,2021-04-30,-0.0014384257023842,-0.0494170090697465,Crisis
FRA,2021-05-31,-0.0201214041512479,-0.0668816150080443,Crisis
FRA,2021-06-30,-0.0226200698838331,-0.0663309573132798,Crisis
FRA,2021-07-31,-0.0210203665580812,-0.0759017965124557,Crisis
FRA,2021-08-31,-0.0060260215799224,-0.0856456029417461,Crisis
FRA,2021-09-30,-0.0213663986771916,-0.0803924860851065,Crisis
FRA,2021-10-31,-0.0145610239842567,-0.0705812079495897,Crisis
FRA,2021-11-30,-0.0330839229782423,-0.0843734166958662,Crisis
FRA,2021-12-31,-0.0086230633637456,-0.0829957592735829,Crisis
FRA,2022-01-31,-0.0253791709011131,-0.0691952039763866,Recovery
FRA,2022-02-28,-0.0430905085242879,-0.1008268967626673,Recovery
FRA,2022-03-31,-0.0063816751753704,-0.0845931331709237,Recovery
FRA,2022-04-30,-0.0249668792739725,-0.0637241093738643,Recovery
FRA,2022-05-31,-0.0225814794111048,-0.0885133333946843,Recovery
